country,country_clean,title,views_total,views_median,title_clean,lat,long,city/mountain/poi,extract
Georgia,Georgia,Ali_and_Nino_(film),179169,122.6344969,Ali and Nino ,42.509,41.871,Zugdidi,Ali and Nino (Əli və Nino) is a 2016 British drama romance war film based on Kurban Said's novel of the same name. The film is written by Christopher Hampton and directed by Asif Kapadia. Most of the film...
Georgia,Georgia,Don't_Breathe_(2014_film),120277,82.3251198,Don't Breathe (2014 film),41.549,44.993,Rustavi,Don't Breathe is a 2014 Georgian-language French documentary film directed by Nino Kirtadze. It was screened in the Contemporary World Cinema section at the 2014 Toronto International Film Festival....
Georgia,Georgia,The_Loneliest_Planet,74668,51.1074606,The Loneliest Planet,42.146,41.672,P’ot’i,"The Loneliest Planet is a 2011 film written and directed by Julia Loktev, starring Gael Garcia Bernal, Hani Furstenberg, and Georgian actor Bidzina Gujabidze. The plot centers around a young couple who..."
Georgia,Georgia,August_Eighth,64117,43.8856947,August Eighth,41.984,44.116,Gori,"August Eighth (Russian: «Август. Восьмого», translit. Avgust. Vosʹmogo) (2012) is a Russian action drama film about the 2008 South Ossetia war. It was produced and directed by Dzhanik Fayziev. Background:..."
Georgia,Georgia,"Tbilisi,_I_Love_You",45032,30.8227242,"Tbilisi, I Love You",42.228,43.969,Ts'khinvali,"Tbilisi, I Love You is a 2014 anthology film starring an ensemble cast of actors of various nationalities and part of Emmanuel Benbihy’s Cities Of Love franchise that started with Paris, je t'aime and..."
Georgia,Georgia,A_Chef_in_Love,24274,16.6146475,A Chef in Love,42.154,42.335,Samtredia,"A Chef in Love, (Georgian: შეყვარებული კულინარის 1001 რეცეპტი / Shekvarebuli kulinaris ataserti retsepti) is a 1996 Georgian film directed by Nana Dzhordzhadze. It stars Pierre Richard and Nino Kirtadze..."
Germany,Germany,Captain_America:_Civil_War,32667196,22359.4770705,Captain America: Civil War,52.524,13.411,Berlin,"Captain America: Civil War is a 2016 American superhero film based on the Marvel Comics character Captain America, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It..."
Germany,Germany,Wonder_Woman_(2017_film),21140545,14469.9144422,Wonder Woman (2017 film),53.575,10.015,Hamburg,"Wonder Woman is a 2017 American superhero film based on the DC Comics character of the same name, produced by DC Entertainment in association with RatPac Entertainment and Chinese company Tencent Pictures..."
Germany,Germany,X-Men:_Apocalypse,20835030,14260.8008214,X-Men: Apocalypse,48.137,11.575,Munich,"X-Men: Apocalypse is a 2016 American superhero film directed and produced by Bryan Singer and written by Simon Kinberg from a story by Singer, Kinberg, Michael Dougherty, and Dan Harris. The film is based..."
Germany,Germany,Spider-Man:_Homecoming,19920640,13634.9349760,Spider-Man: Homecoming,50.933,6.95,Cologne,"Spider-Man: Homecoming is a 2017 American superhero film based on the Marvel Comics character Spider-Man, co-produced by Columbia Pictures and Marvel Studios, and distributed by Sony Pictures Releasing..."
Germany,Germany,The_Avengers_(2012_film),14546593,9956.6002738,The Avengers (2012 film),50.116,8.684,Frankfurt am Main,"Marvel's The Avengers (classified under the name Marvel Avengers Assemble in the United Kingdom and Ireland), or simply The Avengers, is a 2012 American superhero film based on the Marvel Comics superhero..."
Germany,Germany,Transformers:_The_Last_Knight,13933913,9537.2436687,Transformers: The Last Knight,51.457,7.012,Essen,Transformers: The Last Knight is a 2017 American science fiction action film based on the Transformers toy line. It is the fifth installment of the live-action Transformers film series and a sequel to...
Germany,Germany,The_Fate_of_the_Furious,13365447,9148.1498973,The Fate of the Furious,48.782,9.177,Stuttgart,"The Fate of the Furious (alternatively known as Fast & Furious 8 and Fast 8, and often stylized as F8) is a 2017 American action film directed by F. Gary Gray and written by Chris Morgan. It is the eighth..."
Germany,Germany,Bohemian_Rhapsody_(film),12254664,8387.8603696,Bohemian Rhapsody ,51.515,7.466,Dortmund,"Bohemian Rhapsody is a 2018 biographical drama film about Freddie Mercury, the lead singer of the British rock band Queen. It follows the singer's life from the formation of the band up to their 1985 Live..."
Germany,Germany,The_Danish_Girl_(film),8532875,5840.4346338,The Danish Girl ,51.222,6.776,Düsseldorf,"The Danish Girl is a 2015 biographical romantic drama film directed by Tom Hooper, based on the 2000 novel of the same name by David Ebershoff, and loosely inspired by the lives of Danish painters Lili..."
Germany,Germany,Mission:_Impossible_–_Fallout,8357794,5720.5982204,Mission: Impossible – Fallout,53.075,8.808,Bremen,"Mission: Impossible – Fallout is a 2018 American action spy film written, produced, and directed by Christopher McQuarrie. It is the sixth installment in the Mission: Impossible film series, and the second..."
Ghana,Ghana,Sankofa_(film),94262,64.5188227,Sankofa ,5.556,-0.197,Accra,"Sankofa is a 1993 Burkinabé drama film directed by Haile Gerima centered on the Atlantic slave trade. The storyline features Oyafunmike Ogunlano, Kofi Ghanaba, Mutabaruka, Alexandra Duah and Afemo Omilami..."
Ghana,Ghana,Deadly_Voyage,77283,52.8973306,Deadly Voyage,6.688,-1.624,Kumasi,Deadly Voyage is a 1996  television film directed by John Mackenzie and written by Stuart Urban. Produced by Union Pictures and John Goldschmidt's Viva Films for joint distribution to BBC Films and HBO...
Ghana,Ghana,Adams_Apples,29011,19.8569473,Adams Apples,9.401,-0.839,Tamale,"Adams Apples is a Ghanaian film series, starring Yvonne Okoro, Joselyn Dumas, John Dumelo, Naa Ashorkor Mensa-Doku, Anima Misa Amoah, Adjetey Anang, Helene Asante, SoulKnight Jazz, Jasmine Baroudi, Vincent..."
Ghana,Ghana,The_Cursed_Ones,19961,13.6625599,The Cursed Ones,4.898,-1.76,Takoradze,The Cursed Ones is a 2015 British film that was directed by Nana Obiri Yeboah and produced by Nicholas K. Lory. The original screenplay was written by Maximilian Claussen. The film tells the story of a...
Ghana,Ghana,2016_(2010_film),17751,12.1498973,2016 (2010 film),5.698,-0.328,Achiaman,2016 is a 2010 Ghanaian direct-to-video science-fiction action film directed by the pseudonymous director Ninja. The film takes place in the year 2010 and follows Ghanaians who must survive a group of...
Ghana,Ghana,Love_Brewed_in_the_African_Pot,11006,7.5331964,Love Brewed in the African Pot,5.67,-0.017,Tema,Love Brewed in the African Pot is a 1980 Ghanaian film directed by Kwaw Ansah. It was reportedly the first privately financed Ghanaian feature film. Plot: The film takes place in Ghana during the...
Ghana,Ghana,Location_Africa,10860,7.4332649,Location Africa,5.105,-1.247,Cape Coast,Location Africa is a  1987 film by Swiss filmmaker Steff Gruber. Overview: During the work of filming Fetish & Dreams Steff Gruber was introduced by his cameraman Rainer Klausmann to the German film...
Ghana,Ghana,Emmanuel's_Gift,9023,6.1759069,Emmanuel's Gift,4.927,1.758,Sekondi-Takoradi,"Filmmakers Lisa Lax and Nancy Stern capture Emmanuel Yeboah’s heart, spirit, and determination through the 2005 documentary Emmanuel’s Gift, based on the true story of Emmanuel’s life solely dedicated..."
Ghana,Ghana,Jaguar_(1967_film),1576,1.0787132,Jaguar (1967 film),6.202,-1.668,Obuase,"Jaguar is a 1967 French ethnographic film directed by Jean Rouch. Set in the 1950s, it follows three men from Niger, Damouré, Lam, and Illo, who travel to the Gold Coast (now Ghana) for work. Much of the..."
Ghana,Ghana,Checkmate_(2010_film),260,0.1779603,Checkmate (2010 film),5.666,-0.163,Medina Estates,"Checkmate is a Ghanaian movie that was written and directed by Shirley Frimpong Manso for Sparrow Productions. It was produced by Ken Attoh, features stars like Nadia Buari, Ekow Blankson, Naa Ashorkor..."
Gibraltar,Gibraltar,Not_Wanted_on_Voyage,11917,8.1567420,Not Wanted on Voyage,36.153906,-5.346474,Gibraltar International Airport,"Not Wanted on Voyage is a 1957 British comedy film directed by Maclean Rogers and starring Ronald Shiner, Brian Rix and Catherine Boyle. The film was made at British National Studios. It is based on a..."
Gibraltar,Gibraltar,The_Clue_of_the_Missing_Ape,6389,4.3730322,The Clue of the Missing Ape,36.144,-5.343,The Rock,"The Clue of the Missing Ape, a.k.a. Gibraltar Adventure,  is a 1953 English children's film largely set in Gibraltar.  Directed by James Hill, it was produced by the Gaumont Specialised Film Unit, a descendant..."
Gibraltar,Gibraltar,Generał._Zamach_na_Gibraltarze,4579,3.1341547,Generał. Zamach na Gibraltarze,36.125933,-5.345513,Saint Michael's Cave,"Generał. Zamach na Gibraltarze (English: General. Assassination on Gibraltar) is a Polish historical film, based on the last days of General Wladyslaw Sikorski during World War II. It was released in 2009..."
Gibraltar,Gibraltar,Recall_(film),363,0.2484600,Recall ,36.13184,5.351454,Gibraltar Botanical Garden,...
Greece,Greece,Jason_Bourne_(film),8045459,5506.8165640,Jason Bourne ,37.984,23.728,Athens,Jason Bourne is a 2016 American action spy film directed by Paul Greengrass and written by Paul Greengrass and Christopher Rouse. It is the fifth installment of the Bourne film series and a direct sequel...
Greece,Greece,Mamma_Mia!_Here_We_Go_Again,6725521,4603.3682409,Mamma Mia! Here We Go Again,40.644,22.931,Thessaloniki,"Mamma Mia! Here We Go Again is a 2018 jukebox musical romantic comedy film written and directed by Ol Parker, from a story by Parker, Catherine Johnson, and Richard Curtis. It is a follow-up to the 2008..."
Greece,Greece,300_(film),5823685,3986.0951403,300,38.244,21.734,Pátrai,300 is a 2006 American period action film based on the 1998 comic series of the same name by Frank Miller and Lynn Varley. Both are fictionalized retellings of the Battle of Thermopylae within the Persian...
Greece,Greece,Mamma_Mia!_(film),5787487,3961.3189596,Mamma Mia! ,37.942,23.646,Piraeus,"Mamma Mia! (promoted as Mamma Mia! The Movie) is a 2008 jukebox musical romantic comedy film directed by Phyllida Lloyd and written by Catherine Johnson based on the 1999 musical of the same name, also..."
Greece,Greece,Troy_(film),4869180,3332.7720739,Troy ,39.637,22.418,Larissa,"Troy is a 2004 epic period war film written by David Benioff, directed by Wolfgang Petersen and co-produced by units in Malta, Mexico and Britain's Shepperton Studios. The film features an ensemble cast..."
Greece,Greece,300:_Rise_of_an_Empire,3513141,2404.6139630,300: Rise of an Empire,38.015,23.692,Peristeri,"300: Rise of an Empire is a 2014 American period action film directed by Noam Murro. It is a sequel to the 2006 film 300, taking place before, during, and after the main events of that film, and is very..."
Greece,Greece,Hercules_(2014_film),3109301,2128.2005476,Hercules (2014 film),35.328,25.143,Heraklion,"Hercules is a 2014 American 3D action fantasy adventure film directed by Brett Ratner, written by Ryan J. Condal and Evan Spiliotopoulos, and starring Dwayne Johnson, Ian McShane, Rufus Sewell, Aksel Hennie..."
Greece,Greece,Hercules_(1997_film),2859723,1957.3737166,Hercules (1997 film),37.95,23.7,Kallithea,Hercules is a 1997 American animated musical fantasy comedy film produced by Walt Disney Feature Animation for Walt Disney Pictures. The 35th Disney animated feature film and the eighth animated film produced...
Greece,Greece,Clash_of_the_Titans_(2010_film),2772364,1897.5797399,Clash of the Titans (2010 film),38.083,23.733,Acharnes,Clash of the Titans is a 2010 American-Australian action adventure fantasy film and remake of the 1981 film of the same name produced by MGM (the rights to which had been acquired by Warner Bros. in 1996...
Greece,Greece,Munich_(film),2514494,1721.0773443,Munich ,40.583,22.95,Kalamaria,"Munich is a 2005 historical drama film produced and directed by Steven Spielberg and written by Tony Kushner and Eric Roth. It is based on the book Vengeance, an account of Operation Wrath of God, the..."
Greenland,Greenland,Captain_America:_The_First_Avenger,7963531,5450.7399042,Captain America: The First Avenger,64.183,-51.722,Nuuk,"Captain America: The First Avenger is a 2011 American superhero film based on the Marvel Comics character Captain America. Produced by Marvel Studios and distributed by Paramount Pictures, it is the fifth..."
Greenland,Greenland,The_Secret_Life_of_Walter_Mitty_(2013_film),2304414,1577.2854209,The Secret Life of Walter Mitty (2013 film),66.939,-53.673,Sisimiut,"The Secret Life of Walter Mitty is a 2013 American adventure comedy-drama film directed, co-produced by and starring Ben Stiller and written by Steve Conrad. The film also stars Kristen Wiig, Shirley MacLaine..."
Greenland,Greenland,Fantastic_Four:_Rise_of_the_Silver_Surfer,1874031,1282.7043121,Fantastic Four: Rise of the Silver Surfer,69.22,-51.099,Ilulissat,"Fantastic Four: Rise of the Silver Surfer (stylized as 4: Rise of the Silver Surfer) is a 2007 superhero film, based on the Marvel Comics superhero team the Fantastic Four. A sequel to the 2005 film Fantastic..."
Greenland,Greenland,Eight_Below,1317655,901.8856947,Eight Below,60.718,-46.036,Qaqortoq,"Eight Below is a 2006 American survival drama film based on Antarctica  by Toshirô Ishidô, Koreyoshi Kurahara, Tatsuo Nogami and Susumu Saji. It was produced by Patrick Crowley and David Hoberman, directed..."
Greenland,Greenland,Soarin',417383,285.6830938,Soarin',68.71,-52.87,Aasiaat,"Soarin', also known as Soarin' Around the World, Soaring Over the Horizon and Soaring: Fantastic Flight is a flight motion simulator attraction at Disney California Adventure, Epcot, and Shanghai Disneyland..."
Greenland,Greenland,The_Call_of_Cthulhu_(film),213149,145.8925394,The Call of Cthulhu ,65.415,-52.898,Maniitsoq,"The Call of Cthulhu is a 2005 independent silent film adaptation of the H. P. Lovecraft short story ""The Call of Cthulhu"", produced by Sean Branney and Andrew Leman and distributed by the H. P. Lovecraft..."""
Greenland,Greenland,Smilla's_Sense_of_Snow_(film),163426,111.8590007,Smilla's Sense of Snow ,61.994,-49.668,Paamiut,"Smilla's Sense of Snow is a 1997 German-Danish-Swedish mystery thriller film directed by Bille August and starring Julia Ormond, Gabriel Byrne, and Richard Harris. Based on the 1992 novel Miss Smilla's..."
Greenland,Greenland,Guy_X,36916,25.2676249,Guy X,65.615,-37.637,Tasiilaq,"Guy X is a 2005 black comedy war film directed by Saul Metzstein, based on the novel No One Thinks Of Greenland by John Griesemer. The movie stars Jason Biggs, Natascha McElhone, Jeremy Northam, and Michael..."
